,POST_ID,MS_PAY_STATION_ID,MS_SPACE_NUM,ON_OFFSTREET_TYPE,OSP_ID,PM_DISTRICT_ID,BLOCKFACE_ID,METER_TYPE,OLD_RATE_AREA,STREET_ID,STREET_NAME,STREET_NUM,ORIENTATION,LONGITUDE,LATITUDE,COLLECTION_ROUTE_DESC,COLLECTION_SUBROUTE_DESC,Neighborhoods,Analysis Neighborhoods
5757,471-10700,-,0,ON,0,14,471102,SS,Area 3,471,HARRISON ST,1070,315,-122.4059848,37.77589329999999,4th St: Unit 400 5th St:,Harrison - 1000,32,34
5758,821-05740,-,0,ON,0,2,821052,SS,Port 10,821,BEALE ST,574,225,-122.38873970000002,37.785405299999994,Beale st and Delancy St,Beale St 500,31,8
5759,681-07080,-,0,ON,0,13,681072,SS,Area 1,681,TAYLOR ST,708,90,-122.41189650000001,37.7891739,Jones St: Unit - 800,Taylor: Unit - 700,50,21
5760,336-06310,-,0,ON,0,1,336061,SS,Area 1,336,BUSH ST,631,180,-122.40818290000001,37.790163899999996,Bush St: 100 - 900 Sutter St,Bush: 200 - 900,19,8
5761,651-09170,-,0,ON,0,12,651091,SS,Area 3,651,SANSOME ST,917,270,-122.40241348,37.79896537,Sansome St: Unit-800 Battery S,Sansome: Unit - 800 Halleck,106,23
5762,502-00110,-,0,ON,0,13,502001,SS,Area 2,502,JONES ST,11,270,-122.4121632,37.78147975,,,20,36
5763,831-05590,-,0,ON,0,2,831052,SS,Port 9,831,EMBARCADERO SOUTH,559,90,-122.3877091,37.7858232,South Embarcadero,South Embarcadero 400-700,31,8
5764,330-03930,-,0,ON,0,2,330031,SS,Area 1,330,BRANNAN ST,393,135,-122.39396409999998,37.7802287,Brannan St: 200 - 500,5th & Brannan,31,8
5765,401-04210,-,0,ON,0,13,401041,SS,Area 3,401,ELLIS ST,421,180,-122.41367854,37.78468991,Ellis St: Unit - 900,Ellis Unit-300,20,36
5766,546-00660,-,0,ON,0,13,546002,SS,Area 2,546,LEAVENWORTH ST,66,90,-122.4136888,37.781401200000005,Hyde St: Unit - 1000,Leavenworth Unit-300,20,36
5767,327-02140,-,0,ON,0,12,327022,SS,Area 3,327,BROADWAY,214,0,-122.40161509999999,37.79858970000001,Broadway St: Unit - 800,Broadway,77,8
5768,831-03150,-,0,ON,0,2,831032,SS,Port 7,831,EMBARCADERO SOUTH,315,45,-122.3895657,37.7907331,South Embarcadero,Embarcadero South/Howard/Steuart | Unit-300/Unit/200,30,8
5769,209-02040,-,0,ON,0,14,209022,SS,Area 2,209,09TH ST,204,225,-122.4130768,37.7748037,9th St: Unit - 300 10th St,9th St Unit-300,32,34
5770,686-01310,-,0,ON,0,13,686011,SS,-,686,TURK ST,131,180,-122.4118128,37.7830182,,,20,36
5771,373-02400,-,0,ON,0,2,373022,SS,Area 3,373,CHANNEL ST,240,315,-122.39280104,37.77354669,4th St: 1200-1700 China Basin,China Basin,34,4
5772,331-03370,-,0,ON,0,2,331031,SS,Area 1,331,BRYANT ST,337,135,-122.3922916,37.7840218,Bryant St: 300-600 Stillman St,Bryant: 600,31,8
5773,820-01120,-,0,ON,0,2,820012,SS,Port 10,820,BRYANT ST,112,315,-122.38919540000002,37.78667279999999,Beale st and Delancy St,Beale St 500,30,8
5774,671-01130,671-01001,13,ON,0,2,671011,MS,Area 1,671,SOUTH PARK,113,135,-122.39470779999999,37.7808761,South Park St: Unit - 100,South Park Unit - 100,31,8
5775,684-01350,-,0,ON,0,2,684011,SS,Area 1,684,TOWNSEND ST,135,135,-122.39117739,37.77997534,Townsend St: Unit-300 King St,SBC Park: Townsend Unit-200,31,4
5776,350-14440,-,0,ON,0,15,350142,SS,Area 3,350,CALIFORNIA ST,1444,0,-122.4188472,37.790893100000005,California: 1400 - 1700,California: 1400-1700,16,21
5777,830-08090,-,0,ON,0,11,830081,SS,Port 3,830,EMBARCADERO NORTH,809,225,-122.4009149,37.8026256,Embarcadero North Port,Embarcadero North | Unit-600,77,8
5778,821-05010,-,0,ON,0,2,821051,SS,Port 10,821,BEALE ST,501,45,-122.3893355,37.7860856,Beale st and Delancy St,Beale St 500,31,8
5779,340-00736,340-00730,6,ON,0,2,340001,MS,Area 2,340,BLUXOME ST,73,135,-122.39751535,37.77620805,Bluxome St: Unit - 100,Bluxome St. Unit - 100,32,34
5780,400-02340,-,0,ON,0,13,400022,SS,-,400,EDDY ST,234,0,-122.41210690000001,37.784062799999994,,,20,36
5781,336-08440,-,0,ON,0,13,336082,SS,Area 1,336,BUSH ST,844,0,-122.4118375,37.7898416,Bush St: 100 - 900 Sutter St,Bush: 400 - 900,50,21
5782,869-04180,-,0,ON,0,2,869042,SS,Port 11,869,TERRY A FRANCOIS BLVD,418,270,-122.38715676,37.77256891,TERRY A FRANCOIS 400-500,TERRY A FRANCOIS 400-500,34,4
5783,420-01240,-,0,ON,0,1,420012,SS,Area 1,420,FREMONT ST,124,225,-122.39600559999998,37.7898122,,,32,8
5784,336-07200,-,0,ON,0,13,336072,SS,Area 1,336,BUSH ST,720,0,-122.4094601,37.7901396,Bush St: 100 - 900 Sutter St,Bush: 400 - 900,16,21
5785,418-01030,-,0,ON,0,2,418011,SS,Area 1,418,FOLSOM ST,103,135,-122.3910354,37.789897499999995,Folsom St: Unit-800 1st:,Folsom-Steuart,30,8
5786,650-07410,-,0,ON,0,1,650071,SS,Area 2,650,SACRAMENTO ST,741,180,-122.4060111,37.7933461,Sacramento St: 100 - 800,Sacramento: 100 - 800,104,6
5787,831-05560,-,0,ON,0,2,831051,SS,Port 9,831,EMBARCADERO SOUTH,556,270,-122.3882049,37.785433700000006,South Embarcadero,South Embarcadero 400-700,31,8
5788,201-02210,-,0,ON,0,1,201021,SS,Area 1,201,01ST ST,221,45,-122.39531059999999,37.7880927,Folsom St: Unit-800 1st:,Essex 1st Fremont Beale,32,8
5789,664-07290,-,0,ON,0,12,664071,SS,Area 2,664,STOCKTON ST,729,270,-122.4077368,37.792917200000005,Powell St: 1000 - 1700,Powell: 1000-17000,16,6
5790,470-09090,-,0,ON,0,14,470091,SS,Area 2,470,HOWARD ST,909,135,-122.40522050000001,37.781155600000005,Howard St: 800 - 1600,Howard 1400-900,32,34
5791,576-05090,-,0,ON,0,2,576051,SS,Area 3,576,MISSION ROCK ST,509,180,-122.39015551,37.77281174,4th St: 1200-1700 China Basin,MISSION BAY,34,4
5792,418-06590,-,0,ON,0,2,418063,SS,Area 1,418,FOLSOM ST,659,135,-122.3982231,37.784222,Folsom St: Unit-800 1st:,Folsom 500-800,32,8
5793,600-02220,-,0,ON,0,12,600022,SS,Area 2,600,PACIFIC AVE,222,0,-122.40070259999999,37.7977201,Jackson St: Unit - 800,Pacific: 200 - 500,77,8
5794,202-01300,-,0,ON,0,1,202012,SS,-,202,02ND ST,130,225,-122.39912460000001,37.7873736,,,32,8
5795,205-04520,-,0,ON,0,2,205042,SS,Area 2,205,05TH ST,452,225,-122.400598,37.777914100000004,4th St: Unit 400 5th St:,5th St,32,34
5796,442-03220,-,0,ON,0,3,442032,SS,Area 2,442,GOLDEN GATE AVE,322,0,-122.41623799999999,37.7816255,Golden Gate Ave: Unit - 700,Golden Gate Unit-700,20,36
5797,684-05073,684-05003,7,ON,0,14,684051,MS,Area 3,684,TOWNSEND ST,507,135,-122.3998591,37.77308369,Townsend St: 100 - 500,Townsend St. 300 - 500,34,4
5798,568-03110,-,0,ON,0,1,568031,SS,Area 1,568,MISSION ST,311,135,-122.3961233,37.7907986,,,32,8
5799,520-10240,-,0,ON,0,12,520102,SS,Area 2,520,KEARNY ST,1024,90,-122.405363,37.7977235,Grant Ave: Unit -1500,Kearny: 600 - 1000,106,23
5800,563-01140,-,0,ON,0,13,563012,SS,Area 2,563,MCALLISTER ST,114,0,-122.414235,37.780919299999994,McAllister St: Unit - 600,McAllister Unit-500,21,36
5801,831-02170,-,0,ON,0,1,831022,SS,Port 7,831,EMBARCADERO SOUTH,217,45,-122.39062450000002,37.792238899999994,South Embarcadero,Embarcadero South/Howard/Steuart | Unit-300/Unit/200,108,8
5802,471-07170,-,0,ON,0,2,471071,SS,Area 1,471,HARRISON ST,717,135,-122.3978429,37.7820554,Harrison St: 400 - 800,Harrison 400-700,32,34
5803,422-02240,-,0,ON,0,1,422022,SS,Area 1,422,FRONT ST,224,90,-122.39879520000001,37.79380220000001,Front St: Unit - 300,Front: Unit - 300,108,8
5804,500-00760,-,0,ON,0,1,500002,SS,Area 2,500,JACKSON ST,76,0,-122.39733149999999,37.7972734,Jackson St: Unit - 800,Jackson: Unit - 800,77,8
5805,209-01630,-,0,ON,0,14,209011,SS,Area 2,209,09TH ST,163,45,-122.4132379,37.7751755,9th St: Unit - 300 10th St,9th St Unit-300,32,34
5806,502-00190,-,0,ON,0,13,502001,SS,-,502,JONES ST,19,270,-122.41220578,37.78168348,,,20,36
5807,720-08050,-,0,ON,0,12,720081,SS,Area 2,720,WASHINGTON ST,805,180,-122.40675279999999,37.795068799999996,Washington St: Unit - 800,Washington: 600 - 900,104,6
5808,500-02270,-,0,ON,0,1,500021,SS,Area 2,500,JACKSON ST,227,180,-122.4004004,37.796769299999994,Jackson St: Unit - 800,Jackson: Unit - 800,77,8
5809,201-03120,-,0,ON,0,2,201032,SS,Area 1,201,01ST ST,312,225,-122.3941159,37.7868888,Folsom St: Unit-800 1st:,Essex 1st Fremont Beale,30,8
5810,500-08430,-,0,ON,0,12,500081,SS,Area 3,500,JACKSON ST,843,180,-122.40957140000002,37.7956179,Jackson St: Unit - 800,Jackson: Unit - 800,104,6
5811,418-08490,-,0,ON,0,2,418081,SS,Area 2,418,FOLSOM ST,849,135,-122.4023308,37.7809765,Folsom St: Unit-800 1st:,Folsom 500-800,32,34
5812,336-06120,-,0,ON,0,1,336062,SS,Area 1,336,BUSH ST,612,0,-122.407629,37.7903686,Bush St: 100 - 900 Sutter St,Bush: 400 - 900,16,21
5813,330-06170,-,0,ON,0,2,330061,SS,Area 3,330,BRANNAN ST,617,135,-122.39910902,37.77616598,Brannan St: 700 - 900 9th St,9th-11th Brannan Bryant Harrison,32,4
5814,720-06060,-,0,ON,0,1,720062,SS,Area 1,720,WASHINGTON ST,606,0,-122.40378270000001,37.7955289,Washington St: Unit - 800,Washington: 600 - 900,104,6
5815,330-02900,-,0,ON,0,2,330022,SS,-,330,BRANNAN ST,290,315,-122.3918685,37.782126299999995,,,31,8
5816,568-03010,-,0,ON,0,1,568031,SS,-,568,MISSION ST,301,135,-122.39587240000002,37.7909931,,,32,8
5817,204-12200,-,0,ON,0,2,204122,SS,Area 3,204,04TH ST,1220,270,-122.39144379,37.77211982,4th St: 1200-1700 China Basin,MISSION BAY,34,4
5818,204-04070,-,0,ON,0,2,204041,SS,Area 1,204,04TH ST,407,45,-122.39926542,37.78063220000001,Harrison St: 400 - 800,Harrison 400-700,32,34
5819,463-01040,-,0,ON,0,2,463012,SS,Area 1,463,HAWTHORNE ST,104,225,-122.39766019999999,37.784469,3rd St: Unit -600 2nd St:,New Montgomery / Hawthorne,32,8
5820,202-07250,-,0,ON,0,2,202071,SS,Area 1,202,02ND ST,725,45,-122.3897644,37.7801229,3rd St: Unit -600 2nd St:,Bryant 300-600 / Harrison 600,31,4
5821,331-06740,-,0,ON,0,2,331062,SS,Area 2,331,BRYANT ST,674,315,-122.39990842,37.7782394,Bryant St: 300-600 Stillman St,Bryant: 600,32,34
5822,444-10050,-,0,ON,0,12,444101,SS,Area 2,444,GRANT AVE,1005,270,-122.40674640000002,37.796285299999994,Grant Ave: Unit -1500,Grant: 400 - 1100,104,6
5823,666-08320,-,0,ON,0,13,666082,SS,Area 3,666,SUTTER ST,832,0,-122.4147409,37.7885084,Bush St: 100 - 900 Sutter St,Sutter: Unit - 800,50,21
5824,568-05570,-,0,ON,0,1,568051,SS,Area 1,568,MISSION ST,557,135,-122.3988426,37.7886554,Mission St: Unit - 1600,Mission: 100-600,32,8
5825,418-08330,-,0,ON,0,2,418081,SS,Area 2,418,FOLSOM ST,833,135,-122.40189409999999,37.781321500000004,Folsom St: Unit-800 1st:,Folsom 500-800,32,34
5826,210-02550,-,0,ON,0,14,210021,SS,Area 2,210,10TH ST,255,45,-122.4130005,37.7730696,9th St: Unit - 300 10th St,9th St Unit-300,32,34
5827,210-02320,-,0,ON,0,14,210022,SS,Area 2,210,10TH ST,232,225,-122.41365649999999,37.7733592,9th St: Unit - 300 10th St,9th St Unit-300,32,34
5828,324-06180,-,0,ON,0,12,324062,SS,Area 2,324,BATTERY ST,618,90,-122.400655,37.797019899999995,Sansome St: Unit-800 Battery S,Sansome: Unit - 800,77,8
5829,463-01130,-,0,ON,0,2,463011,SS,Area 1,463,HAWTHORNE ST,113,45,-122.3973098,37.784335299999995,3rd St: Unit -600 2nd St:,New Montgomery / Hawthorne,32,8
5830,203-01590,-,0,ON,0,1,203011,SS,Area 1,203,03RD ST,159,45,-122.4005965,37.7852302,3rd St: Unit -600 2nd St:,Bryant 300-600 / Harrison 600,32,8
5831,830-04330,-,0,ON,0,1,830041,SS,Port 5,830,EMBARCADERO NORTH,433,225,-122.3975003,37.7987796,Embarcadero North Port,Embarcadero North | Unit-600,77,8
5832,471-08130,-,0,ON,0,2,471081,SS,Area 2,471,HARRISON ST,813,135,-122.4000364,37.7803296,Harrison St: 400 - 800,Harrison 400-700,32,34
5833,328-01450,-,0,ON,0,1,328011,SS,Area 1,328,BEALE ST,145,45,-122.394676,37.790367700000004,,,108,8
5834,209-02480,-,0,ON,0,14,209022,SS,Area 2,209,09TH ST,248,225,-122.41224582,37.77414131,9th St: Unit - 300 10th St,9th St Unit-300,32,34
5835,502-07140,-,0,ON,0,13,502072,SS,Area 2,502,JONES ST,714,90,-122.41335649999999,37.788053999999995,Jones St: Unit - 800,Jones: Unit - 800,50,21
5836,364-07210,-,0,ON,0,1,364071,SS,Area 2,364,COMMERCIAL ST,721,180,-122.40549509999998,37.7938831,Sacramento St: 100 - 800,Sacramento: 700 - 800,104,6
5837,423-01550,423-01003,55,ON,0,3,423011,MS,Area 2,423,FULTON ST,155,180,-122.41619132,37.77951297,Grove St: Fulton St: McAlliste,"Grove St. Unit - 100, Fulton St.",21,36
5838,373-02110,-,0,ON,0,2,373021,SS,Area 3,373,CHANNEL ST,211,135,-122.39191051,37.77408095,4th St: 1200-1700 China Basin,China Basin,34,4
5839,373-02490,-,0,ON,0,2,373021,SS,Area 3,373,CHANNEL ST,249,135,-122.39290829,37.77327955,4th St: 1200-1700 China Basin,China Basin,34,4
5840,567-00863,567-00860,3,ON,0,14,567002,MS,Area 1,567,MINT ST,86,225,-122.4074785,37.7823814,Mission St: Mint St,Mint St: Unit,32,34
5841,500-06170,-,0,ON,0,12,500061,SS,Area 2,500,JACKSON ST,617,180,-122.40576329999999,37.796093400000004,Jackson St: Unit - 800,Jackson: Unit - 800,104,6
5842,686-01360,-,0,ON,0,13,686012,SS,Area 2,686,TURK ST,136,0,-122.41196310000001,37.78312329999999,Turk St: 100 - 900,Turk Unit-700,20,36
5843,472-08230,-,0,ON,0,15,472081,SS,Area 3,472,HYDE ST,823,270,-122.41702920000002,37.7887841,Hyde St: Unit - 1000,Hyde 800-1000,50,21
5844,837-10690,-,0,ON,0,11,837101,SS,Port 6,837,FRONT ST,1069,270,-122.4004395,37.8011331,Green St; Vallejo St; Front St,Green,77,8
5845,684-00770,-,0,ON,0,2,684001,SS,Area 1,684,TOWNSEND ST,77,135,-122.3900473,37.780865999999996,Townsend St: Unit-300 King St,SBC Park: Townsend Unit-200,31,4
5846,202-04680,-,0,ON,0,2,202042,SS,Area 1,202,02ND ST,468,225,-122.39391100000002,37.7831936,3rd St: Unit -600 2nd St:,Bryant 300-600 / Harrison 600,32,8
5847,417-00260,-,0,ON,0,15,417002,SS,Area 3,417,FRANK NORRIS ST,26,0,-122.41986088,37.78926322,FrankNorris: Unit Austin St,FrankNorris:Unit-100; Austin,50,21
5848,330-04610,-,0,ON,0,2,330041,SS,Area 1,330,BRANNAN ST,461,135,-122.39546000000001,37.7790469,Brannan St: 200 - 500,5th & Brannan,32,34
5849,204-05100,204-05002,10,ON,0,2,204052,MS,-,204,04TH ST,510,225,-122.3977848,37.779211600000004,,,32,34
5850,470-05230,470-05001,23,ON,0,1,470051,MS,Area 1,470,HOWARD ST,523,135,-122.39655292,37.78799814,Howard St: 100 - 1500,"Howard St: 500, 600",32,8
5851,471-05660,-,0,ON,0,2,471052,SS,Area 1,471,HARRISON ST,566,315,-122.3944241,37.785017700000004,Harrison St: 400 - 800,Harrison 400-700,30,8
5852,650-17280,-,0,ON,0,15,650172,SS,Area 3,650,SACRAMENTO ST,1728,0,-122.4216669,37.7914497,Sacramento 1600-1700,Sacramento 1600- 1700,105,21
5853,206-02160,-,0,ON,0,14,206022,SS,Area 2,206,06TH ST,216,225,-122.406741,37.779283,4th St: Unit 400 5th St:,4th St,32,34
5854,210-02060,-,0,ON,0,14,210022,SS,Area 2,210,10TH ST,206,225,-122.4142209,37.7738095,9th St: Unit - 300 10th St,9th St Unit-300,32,34
5855,612-13160,-,0,ON,0,15,612132,SS,Area 3,612,POLK ST,1316,90,-122.42031019999999,37.789102899999996,,,50,21
5856,327-03260,-,0,ON,0,12,327032,SS,Area 3,327,BROADWAY,326,0,-122.4032105,37.798386900000004,Broadway St: Unit - 800,Broadway,106,23
5857,409-00010,-,0,ON,0,2,409001,SS,Area 3,409,EL DORADO SOUTH,1,225,-122.39390385,37.77241314,4th St: 1200-1700 China Basin,MISSION BAY,34,4
5858,826-06640,-,0,ON,0,2,826062,SS,Port 10,826,DELANCEY ST,664,225,-122.3892048,37.782978899999996,Beale st and Delancy St,Delancy St 600,31,8
5859,546-01260,-,0,ON,0,13,546012,SS,Area 2,546,LEAVENWORTH ST,126,90,-122.41395759999999,37.782696,,,20,36
5860,359-07130,-,0,ON,0,1,359071,SS,Area 2,359,CLAY ST,713,180,-122.40529690000001,37.794350200000004,Clay St: 100 - 900,Clay: 100 - 900,104,6
5861,207-02560,-,0,ON,0,14,207022,SS,Area 2,207,07TH ST,256,225,-122.40820520000001,37.776917,4th St: Unit 400 5th St:,4th St,32,34
5862,420-01520,-,0,ON,0,1,420012,SS,Area 1,420,FREMONT ST,152,225,-122.39545459999998,37.7893713,,,32,8
5863,401-04130,-,0,ON,0,13,401041,SS,Area 3,401,ELLIS ST,413,180,-122.41338183,37.78472761,Ellis St: Unit - 900,Ellis Unit-300,20,36
5864,210-01070,-,0,ON,0,14,210011,SS,Area 2,210,10TH ST,107,45,-122.4155655,37.775115500000005,9th St: Unit - 300 10th St,9th St Unit-300,32,34
5865,470-11840,-,0,ON,0,14,470112,SS,-,470,HOWARD ST,1184,315,-122.411276,37.776596000000005,,,32,34
5866,651-09110,-,0,ON,0,12,651091,SS,Area 3,651,SANSOME ST,911,270,-122.40238731,37.79883494,Sansome St: Unit-800 Battery S,Sansome: Unit - 800 Halleck,106,23
5867,442-02350,-,0,ON,0,13,442021,SS,Area 2,442,GOLDEN GATE AVE,235,180,-122.4149297,37.7816599,Golden Gate Ave: Unit - 700,Golden Gate Unit-700,21,36
5868,576-05360,-,0,ON,0,2,576052,SS,Area 3,576,MISSION ROCK ST,536,0,-122.39112388,37.77290717,4th St: 1200-1700 China Basin,MISSION BAY,34,4
5869,684-02600,-,0,ON,0,2,684022,SS,-,684,TOWNSEND ST,260,315,-122.39432479999999,37.777731700000004,,,32,34
5870,869-04520,-,0,ON,0,2,869044,SS,Port 11,869,TERRY A FRANCOIS BLVD,452,270,-122.38692350000001,37.77203896,TERRY A FRANCOIS 400-500,TERRY A FRANCOIS 400-500,34,4
5871,340-00742,-,0,ON,0,2,340002,SS,Area 2,340,BLUXOME ST,74,315,-122.39756399999999,37.7763775,Brannan St: 200 - 500,Bluxome St Unit block,32,34
5872,568-00420,-,0,ON,0,1,568004,SS,Area 1,568,MISSION ST,42,315,-122.39372956,37.79289737,Mission St: Unit - 1600,Mission: 100.600,108,8
5873,330-05550,-,0,ON,0,2,330051,SS,Area 2,330,BRANNAN ST,555,135,-122.3977132,37.7772624,Brannan St: 200 - 500,5th & Brannan,32,34
5874,569-00060,-,0,ON,0,1,569002,SS,Area 1,569,MARKET ST,6,315,-122.3948953,37.7945646,Folsom St: Unit-800 1st:,Folsom-Steuart,108,8
5875,606-05340,-,0,ON,0,1,606052,SS,Area 1,606,PINE ST,534,0,-122.405395,37.7916008,California: Unit - 900 Pine St,Pine: Unit - 600,104,8
5876,701-16230,-,0,ON,0,15,701161,SS,Area 3,701,VAN NESS AVE,1623,270,-122.422633,37.79106710000001,Van Ness Ave: 200 - 2100,Van Ness 200-2100,102,30
5877,500-08450,-,0,ON,0,12,500081,SS,Area 3,500,JACKSON ST,845,180,-122.40962979999999,37.795610499999995,Jackson St: Unit - 800,Jackson: Unit - 800,104,6
5878,201-01850,-,0,ON,0,1,201011,SS,-,201,01ST ST,185,45,-122.3961719,37.7887586,,,32,8
5879,336-06360,-,0,ON,0,1,336062,SS,Area 1,336,BUSH ST,636,0,-122.4083047,37.790284,Bush St: 100 - 900 Sutter St,Bush: 400 - 900,16,21
5880,373-02370,-,0,ON,0,2,373021,SS,Area 3,373,CHANNEL ST,237,135,-122.39264809999999,37.7734852,4th St: 1200-1700 China Basin,China Basin,34,4
5881,210-02540,-,0,ON,0,14,210022,SS,Area 2,210,10TH ST,254,225,-122.4131754,37.7729755,9th St: Unit - 300 10th St,9th St Unit-300,32,34
5882,818-01550,-,0,ON,0,2,818011,SS,-,818,BRANNAN ST,155,135,-122.38891799999999,37.7842298,,,31,8
5883,339-01190,-,0,ON,0,2,339011,SS,Area 3,339,BERRY ST,119,135,-122.39151427,37.77712526,Townsend St: Unit-300 King St,Berry Street | 200-400 Block,34,4
5884,470-05690,-,0,ON,0,1,470051,SS,Area 1,470,HOWARD ST,569,135,-122.3975138,37.78724129999999,Howard St: Unit - 600 Bryan St,Howard Unit-600,32,8
5885,420-03280,-,0,ON,0,2,420032,SS,Area 1,420,FREMONT ST,328,225,-122.39289280000001,37.787311200000005,,,30,8
5886,606-06100,-,0,ON,0,12,606062,SS,Area 2,606,PINE ST,610,0,-122.40613370000001,37.791508,California: Unit - 900 Pine St,Pine: Unit - 600,104,8
5887,418-07430,-,0,ON,0,2,418071,SS,-,418,FOLSOM ST,743,135,-122.4001283,37.7827167,,,32,34
5888,821-05310,-,0,ON,0,2,821051,SS,Port 10,821,BEALE ST,531,45,-122.3890103,37.7858259,Beale st and Delancy St,Beale St 500,31,8
5889,203-03370,-,0,ON,0,2,203031,SS,Area 1,203,03RD ST,337,45,-122.39823349999999,37.783348700000005,3rd St: Unit -600 2nd St:,Bryant 300-600 / Harrison 600,32,8
5890,616-10100,-,0,ON,0,12,616102,SS,Area 3,616,POWELL ST,1010,90,-122.40952320000001,37.7941934,Powell St: 1000 - 1700,Powell: 1000 - 1700,104,6
5891,650-16440,-,0,ON,0,15,650162,SS,Area 3,650,SACRAMENTO ST,1644,0,-122.4203578,37.791614700000004,Sacramento 1600-1700,Sacramento 1600- 1700,105,21
5892,568-11840,-,0,ON,0,14,568112,SS,Area 2,568,MISSION ST,1184,315,-122.41288870000001,37.7777657,Mission St: Unit - 1600,Mission 700-1100,32,34
5893,684-05571,684-05570,1,ON,0,14,684051,MS,-,684,TOWNSEND ST,557,135,-122.4005662,37.7725261,,,34,4
5894,600-07190,-,0,ON,0,12,600071,SS,Area 2,600,PACIFIC AVE,719,180,-122.40745290000001,37.796784499999994,Jackson St: Unit - 800,Pacific: 600 - 800,104,6
5895,568-00050,-,0,ON,0,1,568001,SS,Area 1,568,MISSION ST,5,135,-122.39278970000001,37.7934388,Mission St: Unit - 1600,Mission: 100-600,108,8
5896,202-05430,-,0,ON,0,2,202051,SS,-,202,02ND ST,543,45,-122.3929115,37.7826374,,,31,8
5897,576-05150,-,0,ON,0,2,576051,SS,Area 3,576,MISSION ROCK ST,515,180,-122.39038491,37.77279798,4th St: 1200-1700 China Basin,MISSION BAY,34,4
5898,571-09020,-,0,ON,0,12,571092,SS,Area 2,571,MONTGOMERY ST,902,90,-122.4036507,37.7974522,Montgomery St: 800 - 900,Montgomery: 700 - 800,106,23
5899,568-05090,-,0,ON,0,1,568051,SS,Area 1,568,MISSION ST,509,135,-122.3978486,37.789441,Mission St: Unit - 1600,Mission: 100-600,32,8
5900,561-00540,-,0,ON,0,1,561002,SS,Area 1,561,MAIN ST,54,225,-122.3952239,37.791972799999996,Folsom St: Unit-800 1st:,Harrision 200/ Main Unit,108,8
5901,612-11390,-,0,ON,0,15,612111,SS,-,612,POLK ST,1139,270,-122.4201578,37.787575399999994,,,50,21
5902,350-15380,-,0,ON,0,15,350152,SS,Area 3,350,CALIFORNIA ST,1538,0,-122.420093,37.7907386,California: 1400 - 1700,California: 1400-1700,105,21
5903,472-01220,-,0,ON,0,3,472012,SS,Area 2,472,HYDE ST,122,90,-122.41554599999999,37.782252,,,20,36
5904,664-13010,664-13001,1,ON,0,12,664131,MS,Area 3,664,STOCKTON ST,1305,270,-122.40874640000001,37.7979403,Stockton St: Green St:Vallejo,Stockton St: 1100 - 1400,106,6
5905,204-05080,204-05002,8,ON,0,2,204052,MS,-,204,04TH ST,508,225,-122.3978354,37.7792519,,,32,34
5906,614-07440,-,0,ON,0,13,614072,SS,Area 3,614,POST ST,744,0,-122.41479879999999,37.78754620000001,Post - Geary - O Farrell,Ofarrell 100-800 Post 900-700,50,21
5907,471-06070,-,0,ON,0,2,471061,SS,Area 1,471,HARRISON ST,607,135,-122.3953389,37.784029700000005,Harrison St: 400 - 800,Harrison 400-700,32,8
5908,340-00747,-,0,ON,0,2,340002,SS,Area 2,340,BLUXOME ST,74,315,-122.3976736,37.7762915,Brannan St: 200 - 500,Bluxome St Unit block,32,34
5909,409-00030,-,0,ON,0,2,409001,SS,Area 3,409,EL DORADO SOUTH,3,225,-122.39386850000001,37.77238166,4th St: 1200-1700 China Basin,MISSION BAY,34,4
5910,203-01120,-,0,ON,0,1,203012,SS,Area 1,203,03RD ST,112,225,-122.40172450000001,37.7858797,3rd St: Unit -600 2nd St:,Bryant 300-600 / Harrison 600,32,8
5911,568-05420,-,0,ON,0,1,568052,SS,-,568,MISSION ST,542,315,-122.398574,37.789082799999996,,,108,8
5912,500-07360,-,0,ON,0,12,500072,SS,Area 2,500,JACKSON ST,736,0,-122.40776650000001,37.795925700000005,Jackson St: Unit - 800,Jackson: Unit - 800,104,6
5913,203-05040,-,0,ON,0,2,203052,SS,Area 1,203,03RD ST,504,225,-122.39574909999999,37.7811282,3rd St: Unit -600 2nd St:,Bryant 300-600 / Harrison 600,32,34
5914,340-01337,340-01330,7,ON,0,14,340011,MS,Area 3,340,BLUXOME ST,133,135,-122.39852132,37.77541541,Bluxome St: Unit - 100,Bluxome St. Unit - 100,32,4
5915,869-04220,-,0,ON,0,2,869042,SS,Port 11,869,TERRY A FRANCOIS BLVD,422,270,-122.38707495,37.77238446,TERRY A FRANCOIS 400-500,TERRY A FRANCOIS 400-500,34,4
5916,831-05230,-,0,ON,0,2,831052,SS,Port 9,831,EMBARCADERO SOUTH,523,90,-122.38765670000001,37.78647720000001,South Embarcadero,South Embarcadero 400-700,31,8
5917,671-00030,671-00001,3,ON,0,2,671001,MS,Area 1,671,SOUTH PARK,3,135,-122.3929091,37.7822971,South Park St: Unit - 100,South Park Unit - 100,31,8
5918,418-09340,-,0,ON,0,14,418092,SS,Area 2,418,FOLSOM ST,934,315,-122.4043259,37.7796457,4th St: Unit 400 5th St:,Harrison - 1000,32,34
